Permno is a number identifying each unique firm,,,,,,,
"ret is the return during the indicated monthi in percent units (i.e., 2.50 means 2.50%)",,,,,,,
lmktcap is the market capitalization of the firm as of the start of the month ,,,,,,,
,,,,,,,
permno,ret,month,month_txt,year_txt,Date,year,lmktcap
15579,15.3069481,10,10,2015,201510,2015,50500000
15579,2.46826112,11,11,2015,201511,2015,57500000
15579,-5.69510944,12,12,2015,201512,2015,59000000
15579,-2.73672882,1,01,2016,201601,2016,55400000
15579,0.170036184,2,02,2016,201602,2016,53500000
15579,8.29875097,3,03,2016,201603,2016,53300000
15579,4.78E-06,4,04,2016,201604,2016,57800000
15579,6.24122992,5,05,2016,201605,2016,57300000
15579,3.38284336,6,06,2016,201606,2016,60900000
15579,11.9393431,7,07,2016,201607,2016,62900000
15579,-0.301073957,8,08,2016,201608,2016,70000000
15579,0.920332689,9,09,2016,201609,2016,69800000
15579,0.95468536,10,10,2016,201610,2016,70300000
15579,5.05293123,11,11,2016,201611,2016,70800000
15579,-1.29852435,12,12,2016,201612,2016,73900000
15579,4.20720801,1,01,2017,201701,2017,72700000
15579,1.42970849,2,02,2017,201702,2017,75200000
15579,5.14225364,3,03,2017,201703,2017,76600000
15579,-1.09235011,4,04,2017,201704,2017,80400000
15579,4.18034531,5,05,2017,201705,2017,78900000
15579,-6.74020797,6,06,2017,201706,2017,82200000
15579,6.43441677,7,07,2017,201707,2017,76300000
15579,1.76947955,8,08,2017,201708,2017,80600000
15579,8.23472589,9,09,2017,201709,2017,82000000
15579,8.55645165,10,10,2017,201710,2017,88400000
15579,0.620538276,11,11,2017,201711,2017,95300000
15579,7.34916404,12,12,2017,201712,2017,95900000
15579,5.60129806,1,01,2018,201801,2018,103000000
15579,-1.20361056,2,02,2018,201802,2018,108000000
15579,-4.11628895,3,03,2018,201803,2018,107000000
15579,-2.3678882,4,04,2018,201804,2018,102000000
15579,10.9435111,5,05,2018,201805,2018,99300000
15579,-1.48333805,6,06,2018,201806,2018,110000000
15579,1.53287956,7,07,2018,201807,2018,107000000
15579,0.970177725,8,08,2018,201808,2018,108000000
15579,-4.54626381,9,09,2018,201809,2018,109000000
15579,-12.7598092,10,10,2018,201810,2018,104000000
15579,7.56220669,11,11,2018,201811,2018,89200000
15579,-5.35803549,12,12,2018,201812,2018,95900000
15579,7.35449791,1,01,2019,201901,2019,90800000
15579,5.06555252,2,02,2019,201902,2019,96700000
15579,0.274154777,3,03,2019,201903,2019,99300000
15579,11.0870197,4,04,2019,201904,2019,99600000
15579,-10.8206771,5,05,2019,201905,2019,111000000
15579,10.0182198,6,06,2019,201906,2019,97900000
15579,9.60264876,7,07,2019,201907,2019,107000000
15579,-1.00792106,8,08,2019,201908,2019,117000000
15579,4.43636812,9,09,2019,201909,2019,116000000
15579,-8.00836235,10,10,2019,201910,2019,121000000
15579,1.88151654,11,11,2019,201911,2019,110000000
15579,6.72156587,12,12,2019,201912,2019,112000000
17005,5.09090908,1,01,1980,198001,1980,688132.5
17005,-12.2807018,2,02,1980,198002,1980,713155.5
17005,5.00000007,3,03,1980,198003,1980,625575
17005,6.76190481,4,04,1980,198004,1980,656853.8
17005,12.669684,5,05,1980,198005,1980,691260.4
17005,11.2449802,6,06,1980,198006,1980,778840.9
17005,17.4007222,7,07,1980,198007,1980,867460.1
17005,-5.90062104,8,08,1980,198008,1980,1008383
17005,-0.330033014,9,09,1980,198009,1980,952972.9
17005,-0.596026471,10,10,1980,198010,1980,949827.8
17005,-3.03030312,11,11,1980,198011,1980,934102.1
17005,-3.47222239,12,12,1980,198012,1980,915804
17005,13.165468,1,01,1981,198101,1981,889947.5
17005,11.8971065,2,02,1981,198102,1981,995588.8
17005,1.4367816,3,03,1981,198103,1981,1114035
17005,4.41926345,4,04,1981,198104,1981,1130041
17005,3.01369857,5,05,1981,198105,1981,1168456
17005,-6.91489354,6,06,1981,198106,1981,1203670
17005,1.02857137,7,07,1981,198107,1981,1120438
17005,-6.57142848,8,08,1981,198108,1981,1120438
17005,3.36391442,9,09,1981,198109,1981,1046809
17005,-7.51479268,10,10,1981,198110,1981,1093515
17005,4.53074425,11,11,1981,198111,1981,999692.3
17005,-6.50154799,12,12,1981,198112,1981,1045268
17005,4.99337763,1,01,1982,198201,1982,978102.5
17005,10.223642,2,02,1982,198202,1982,1013729
17005,2.31884066,3,03,1982,198203,1982,1117369
17005,5.97167127,4,04,1982,198204,1982,1143279
17005,0,5,05,1982,198205,1982,1198338
17005,3.78378369,6,06,1982,198206,1982,1198338
17005,-1.54166669,7,07,1982,198207,1982,1246032
17005,9.09090936,8,08,1982,198208,1982,1213583
17005,12.7450988,9,09,1982,198209,1982,1323909
17005,11.973913,10,10,1982,198210,1982,1492643
17005,8.80626217,11,11,1982,198211,1982,1658131
17005,1.79856122,12,12,1982,198212,1982,1804151
17005,-5.943463,1,01,1983,198301,1983,1843038
17005,6.06060624,2,02,1983,198302,1983,1719300
17005,16.4285719,3,03,1983,198303,1983,1823500
17005,4.65644188,4,04,1983,198304,1983,2123075
17005,-4.42477874,5,05,1983,198305,1983,2207738
17005,13.5802463,6,06,1983,198306,1983,2110050
17005,-10.2771737,7,07,1983,198307,1983,2406858
17005,-5.79268299,8,08,1983,198308,1983,2145243
17005,0,9,09,1983,198309,1983,2024066
17005,-3.50161828,10,10,1983,198310,1983,2024066
17005,-6.75675645,11,11,1983,198311,1983,1938911
17005,1.08695654,12,12,1983,198312,1983,1807904
17005,-1.92114692,1,01,1984,198401,1984,1829403
17005,3.32103334,2,02,1984,198402,1984,1776947
17005,0.714285718,3,03,1984,198403,1984,1835960
17005,-1.54609922,4,04,1984,198404,1984,1849074
17005,-2.90909093,5,05,1984,198405,1984,1803175
17005,7.49063641,6,06,1984,198406,1984,1750719
17005,4.05574925,7,07,1984,198407,1984,1881859
17005,10.8108111,8,08,1984,198408,1984,1940872
17005,-6.40243888,9,09,1984,198409,1984,2150696
17005,2.16286648,10,10,1984,198410,1984,2012999
17005,-1.60771701,11,11,1984,198411,1984,2039227
17005,-2.61437912,12,12,1984,198412,1984,2021627
17005,11.0335574,1,01,1985,198501,1985,1968961
17005,3.04878056,2,02,1985,198502,1985,2167178
17005,5.02958596,3,03,1985,198503,1985,2233251
17005,-2.56901402,4,04,1985,198504,1985,2345574
17005,8.74635577,5,05,1985,198505,1985,2266287
17005,2.94906162,6,06,1985,198506,1985,2464504
17005,-9.40624997,7,07,1985,198507,1985,2541984
17005,0.869565178,8,08,1985,198508,1985,2283814
17005,-2.58620698,9,09,1985,198509,1985,2303673
17005,5.56932166,10,10,1985,198510,1985,2288123
17005,11.2676054,11,11,1985,198511,1985,2396117
17005,2.27848105,12,12,1985,198512,1985,2666102
17005,8.19801986,1,01,1986,198601,1986,2726849
17005,11.981567,2,02,1986,198602,1986,2930856
17005,3.29218097,3,03,1986,198603,1986,3282019
17005,-0.772908377,4,04,1986,198604,1986,3390069
17005,14.9494946,5,05,1986,198605,1986,3342797
17005,-0.175746926,6,06,1986,198606,1986,3842528
17005,-12.3028167,7,07,1986,198607,1986,3835775
17005,4.84848469,8,08,1986,198608,1986,3350098
17005,-10.5973028,9,09,1986,198609,1986,3512527
17005,9.93965492,10,10,1986,198610,1986,3140294
17005,-1.57790929,11,11,1986,198611,1986,3431313
17005,-13.4268537,12,12,1986,198612,1986,3377170
17005,14.2407402,1,01,1987,198701,1987,2928582
17005,18.7755108,2,02,1987,198702,1987,3321343
17005,0,3,03,1987,198703,1987,3944942
17005,-9.18900371,4,04,1987,198704,1987,3944942
17005,3.04761901,5,05,1987,198705,1987,3558581
17005,8.50277245,6,06,1987,198706,1987,3667033
17005,9.11754668,7,07,1987,198707,1987,3978833
17005,-1.56985875,8,08,1987,198708,1987,4317745
17005,-4.94417846,9,09,1987,198709,1987,4249963
17005,-27.42953,10,10,1987,198710,1987,4048330
17005,-12.3543121,11,11,1987,198711,1987,2913983
17005,12.7659574,12,12,1987,198712,1987,2553980
17005,15.6132072,1,01,1988,198801,1988,2880020
17005,10.2880657,2,02,1988,198802,1988,3301155
17005,-3.17164175,3,03,1988,198803,1988,3640780
17005,4.4701349,4,04,1988,198804,1988,3525308
17005,-5.57620823,5,05,1988,198805,1988,3654365
17005,8.07086602,6,06,1988,198806,1988,3450590
17005,0.582877919,7,07,1988,198807,1988,3730936
17005,-1.09489048,8,08,1988,198808,1988,3724140
17005,0.553505542,9,09,1988,198809,1988,3683364
17005,10.12844,10,10,1988,198810,1988,3703752
17005,-4.69798669,11,11,1988,198811,1988,4050342
17005,4.75352108,12,12,1988,198812,1988,3860057
17005,9.10924375,1,01,1989,198901,1989,4051653
17005,-1.55279506,2,02,1989,198902,1989,4385318
17005,4.10094634,3,03,1989,198903,1989,4317223
17005,0.484848442,4,04,1989,198904,1989,4494270
17005,10.3343464,5,05,1989,198905,1989,4480651
17005,-2.20385678,6,06,1989,198906,1989,4943697
17005,6.92957714,7,07,1989,198907,1989,4837363
17005,11.4058353,8,08,1989,198908,1989,5137144
17005,-5.00000007,9,09,1989,198909,1989,5723078
17005,1.90476179,10,10,1989,198910,1989,5434530
17005,-9.40594077,11,11,1989,198911,1989,5502632
17005,-2.45901644,12,12,1989,198912,1989,4985057
17005,2.19607837,1,01,1990,199001,1990,4647515
17005,0,2,02,1990,199002,1990,4712607
17005,4.69613262,3,03,1990,199003,1990,4712607
17005,-1.09762531,4,04,1990,199004,1990,4933917
17005,6.7204304,5,05,1990,199005,1990,4842789
17005,5.54156154,6,06,1990,199006,1990,5168245
17005,1.39379473,7,07,1990,199007,1990,5379646
17005,-20.6161141,8,08,1990,199008,1990,5418164
17005,-8.65671635,9,09,1990,199009,1990,4301149
17005,-6.91503286,10,10,1990,199010,1990,3938373
17005,8.15602839,11,11,1990,199011,1990,3629481
17005,10.1639345,12,12,1990,199012,1990,3925503
17005,9.785714,1,01,1991,199101,1991,4322178
17005,5.73770478,2,02,1991,199102,1991,4708087
17005,9.30232555,3,03,1991,199103,1991,4978223
17005,-7.59338066,4,04,1991,199104,1991,5441314
17005,12.371134,5,05,1991,199105,1991,4991087
17005,-11.0091746,6,06,1991,199106,1991,5608541
17005,-2.60824747,7,07,1991,199107,1991,4992396
17005,2.40000002,8,08,1991,199108,1991,4825125
17005,-1.8229166,9,09,1991,199109,1991,4940928
17005,-5.86737394,10,10,1991,199110,1991,4864243
17005,-5.39772734,11,11,1991,199111,1991,4541680
17005,6.90690726,12,12,1991,199112,1991,4296533
17005,9.25842673,1,01,1992,199201,1992,4635610
17005,5.18134721,2,02,1992,199202,1992,5026251
17005,-2.95566507,3,03,1992,199203,1992,5286678
17005,2.02030465,4,04,1992,199204,1992,5130422
17005,-7.51879662,5,05,1992,199205,1992,5195529
17005,-1.35501353,6,06,1992,199206,1992,4804888
17005,10.4285717,7,07,1992,199207,1992,4747971
17005,-1.2531328,8,08,1992,199208,1992,5204506
17005,2.53807101,9,09,1992,199209,1992,5139287
17005,5.6831684,10,10,1992,199210,1992,5273665
17005,2.59433966,11,11,1992,199211,1992,5534737
17005,-2.29885057,12,12,1992,199212,1992,5678327
17005,-2.34352946,1,01,1993,199301,1993,5554006
17005,-5.33980578,2,02,1993,199302,1993,5384119
17005,-1.2820513,3,03,1993,199303,1993,5096618
17005,-5.70389628,4,04,1993,199304,1993,5031276
17005,4.16666679,5,05,1993,199305,1993,4704570
17005,-0.533333328,6,06,1993,199306,1993,4900594
17005,0.010723851,7,07,1993,199307,1993,4885741
17005,1.62162166,8,08,1993,199308,1993,4846445
17005,-6.38297871,9,09,1993,199309,1993,4925036
17005,-3.68181802,10,10,1993,199310,1993,4630120
17005,-2.38095243,11,11,1993,199311,1993,4419660
17005,-0.914634112,12,12,1993,199312,1993,4317177
17005,-1.21846152,1,01,1994,199401,1994,4277691
17005,-2.51572318,2,02,1994,199402,1994,4185556
17005,-1.61290318,3,03,1994,199403,1994,4080259
17005,5.25901653,4,04,1994,199404,1994,4014448
17005,2.20125783,5,05,1994,199405,1994,4187504
17005,-4.61538471,6,06,1994,199406,1994,4279681
17005,-3.21290307,7,07,1994,199407,1994,4082158
17005,2.02020202,8,08,1994,199408,1994,3910970
17005,-5.94059415,9,09,1994,199409,1994,3993995
17005,-5.2491229,10,10,1994,199410,1994,3759008
17005,-5.61797768,11,11,1994,199411,1994,3521597
17005,-1.98412705,12,12,1994,199412,1994,3326180
17005,0.825910922,1,01,1995,199501,1995,3260184
17005,5.69105707,2,02,1995,199502,1995,3246985
17005,14.6153852,3,03,1995,199503,1995,3431773
17005,-3.00671142,4,04,1995,199504,1995,3933339
17005,11.1888111,5,05,1995,199505,1995,3776702
17005,-13.8364777,6,06,1995,199506,1995,4168185
17005,6.21897802,7,07,1995,199507,1995,3591455
17005,-7.29166642,8,08,1995,199508,1995,3774960
17005,3.37078646,9,09,1995,199509,1995,3505944
17005,-6.14492744,10,10,1995,199510,1995,3624122
17005,-2.734375,11,11,1995,199511,1995,3361824
17005,-1.20481923,12,12,1995,199512,1995,3269899
17005,-6.95934966,1,01,1996,199601,1996,3230503
17005,11.8421055,2,02,1996,199602,1996,2995008
17005,13.333334,3,03,1996,199603,1996,3349680
17005,7.5709343,4,04,1996,199604,1996,3796304
17005,4.83870953,5,05,1996,199605,1996,4077236
17005,-0.307692308,6,06,1996,199606,1996,4274522
17005,-3.1234568,7,07,1996,199607,1996,4268984
17005,7.98722059,8,08,1996,199608,1996,4124049
17005,4.43786979,9,09,1996,199609,1996,4466501
17005,-1.90462284,10,10,1996,199610,1996,4664719
17005,10.4026847,11,11,1996,199611,1996,3937921
17005,0.607902743,12,12,1996,199612,1996,4347571
17005,4.79758307,1,01,1997,199701,1997,4374000
17005,6.93641603,2,02,1997,199702,1997,4572217
17005,-0.270270277,3,03,1997,199703,1997,4889365
17005,7.8265585,4,04,1997,199704,1997,4876151
17005,-4.03022654,5,05,1997,199705,1997,5317766
17005,7.6115489,6,06,1997,199706,1997,5124164
17005,10.9463416,7,07,1997,199707,1997,8534252
17005,-0.660792971,8,08,1997,199708,1997,9639442
17005,0.886917952,9,09,1997,199709,1997,9695767
17005,7.99560472,10,10,1997,199710,1997,9781761
17005,8.46075416,11,11,1997,199711,1997,10500000
17005,-3.66541371,12,12,1997,199712,1997,11500000
17005,2.5131708,1,01,1998,199801,1998,11000000
17005,12.9647285,2,02,1998,199802,1998,11300000
17005,1.94092821,3,03,1998,199803,1998,12800000
17005,-2.17218548,4,04,1998,199804,1998,13000000
17005,-4.83050831,5,05,1998,199805,1998,14100000
17005,10.952805,6,06,1998,199806,1998,13500000
17005,5.44467419,7,07,1998,199807,1998,15000000
17005,-11.2804875,8,08,1998,199808,1998,15800000
17005,20.4467356,9,09,1998,199809,1998,14200000
17005,4.41084169,10,10,1998,199810,1998,17100000
17005,8.07113573,11,11,1998,199811,1998,17800000
17005,11.3924049,12,12,1998,199812,1998,19300000
17005,-0.349999988,1,01,1999,199901,1999,21400000
17005,-3.19634713,2,02,1999,199902,1999,21400000
17005,-10.3773586,3,03,1999,199903,1999,20700000
17005,0.384210539,4,04,1999,199904,1999,18500000
17005,-3.41207348,5,05,1999,199905,1999,18600000
17005,10.3260867,6,06,1999,199906,1999,18000000
17005,-1.8571429,7,07,1999,199907,1999,19800000
17005,-16.2060305,8,08,1999,199908,1999,19400000
17005,-2.09895056,9,09,1999,199909,1999,16300000
17005,6.57274127,10,10,1999,199910,1999,16000000
17005,-8.63309354,11,11,1999,199911,1999,17000000
17005,0.472440943,12,12,1999,199912,1999,15600000
17005,-12.2382447,1,01,2000,200001,2000,15600000
17005,0.178890873,2,02,2000,200002,2000,13700000
17005,7.32142851,3,03,2000,200003,2000,13700000
17005,15.960066,4,04,2000,200004,2000,15100000
17005,0,5,05,2000,200005,2000,16900000
17005,-8.04597735,6,06,2000,200006,2000,17000000
17005,-1.26249995,7,07,2000,200007,2000,15600000
17005,-5.86370826,8,08,2000,200008,2000,15400000
17005,24.7474745,9,09,2000,200009,2000,14500000
17005,14.4291505,10,10,2000,200010,2000,18100000
17005,7.43801668,11,11,2000,200011,2000,20700000
17005,5.38461544,12,12,2000,200012,2000,22200000
17005,-1.13451388,1,01,2001,200101,2001,23400000
17005,3.04053929,2,02,2001,200102,2001,23100000
17005,-4.11475152,3,03,2001,200103,2001,23800000
17005,0.884765014,4,04,2001,200104,2001,23000000
17005,-6.87022731,5,05,2001,200105,2001,23200000
17005,-29.6903521,6,06,2001,200106,2001,21600000
17005,-6.56088144,7,07,2001,200107,2001,15200000
17005,0.277707004,8,08,2001,200108,2001,14200000
17005,-8.05870891,9,09,2001,200109,2001,14100000
17005,-27.838859,10,10,2001,200110,2001,13000000
17005,12.7615109,11,11,2001,200111,2001,9358021
17005,9.83302221,12,12,2001,200112,2001,10500000
17005,-7.91385025,1,01,2002,200201,2002,11600000
17005,0.441172533,2,02,2002,200202,2002,10600000
17005,25.6588668,3,03,2002,200203,2002,10700000
17005,-2.30848305,4,04,2002,200204,2002,13400000
17005,-4.33094613,5,05,2002,200205,2002,13100000
17005,-4.46455963,6,06,2002,200206,2002,12600000
17005,-6.34803921,7,07,2002,200207,2002,12000000
17005,2.76223421,8,08,2002,200208,2002,11200000
17005,-13.7461692,9,09,2002,200209,2002,11500000
17005,9.61538106,10,10,2002,200210,2002,9952283
17005,-3.06527372,11,11,2002,200211,2002,10900000
17005,-7.10565448,12,12,2002,200212,2002,10600000
17005,-9.18101147,1,01,2003,200301,2003,9811737
17005,10.0795701,2,02,2003,200302,2003,8888326
17005,-4.21686433,3,03,2003,200303,2003,9784231
17005,1.75051857,4,04,2003,200304,2003,9386573
17005,7.80669674,5,05,2003,200305,2003,9528257
17005,7.39463717,6,06,2003,200306,2003,10300000
17005,7.19764158,7,07,2003,200307,2003,11000000
17005,8.70289654,8,08,2003,200308,2003,11800000
17005,-4.72392365,9,09,2003,200309,2003,12900000
17005,13.4497777,10,10,2003,200310,2003,12300000
17005,6.48095161,11,11,2003,200311,2003,13900000
17005,-3.57714929,12,12,2003,200312,2003,14800000
17005,-0.923996978,1,01,2004,200401,2004,14300000
17005,4.98319902,2,02,2004,200402,2004,14100000
17005,-5.86666875,3,03,2004,200403,2004,14800000
17005,9.62111056,4,04,2004,200404,2004,14000000
17005,7.89541602,5,05,2004,200405,2004,15300000
17005,0.815739296,6,06,2004,200406,2004,16600000
17005,-0.199313485,7,07,2004,200407,2004,16700000
17005,-4.46620248,8,08,2004,200408,2004,16600000
17005,5.3250026,9,09,2004,200409,2004,16000000
17005,3.31414193,10,10,2004,200410,2004,16800000
17005,4.39484566,11,11,2004,200411,2004,17400000
17005,-0.661228225,12,12,2004,200412,2004,18200000
17005,3.00088488,1,01,2005,200501,2005,18000000
17005,7.50809833,2,02,2005,200502,2005,18500000
17005,5.59903085,3,03,2005,200503,2005,19900000
17005,-1.83864906,4,04,2005,200504,2005,21200000
17005,6.33965954,5,05,2005,200505,2005,20800000
17005,5.99817857,6,06,2005,200506,2005,22200000
17005,6.86704889,7,07,2005,200507,2005,23500000
17005,-5.34966104,8,08,2005,200508,2005,25100000
17005,-1.2257426,9,09,2005,200509,2005,23900000
17005,-15.7316461,10,10,2005,200510,2005,23600000
17005,10.6923416,11,11,2005,200511,2005,19800000
17005,-2.22057868,12,12,2005,200512,2005,22000000
17005,5.21858484,1,01,2006,200601,2006,21500000
17005,2.05331296,2,02,2006,200602,2006,22600000
17005,5.4359369,3,03,2006,200603,2006,23100000
17005,-0.372452359,4,04,2006,200604,2006,24400000
17005,-6.12382144,5,05,2006,200605,2006,24300000
17005,10.0358464,6,06,2006,200606,2006,22800000
17005,6.70602769,7,07,2006,200607,2006,25100000
17005,2.53666863,8,08,2006,200608,2006,26800000
17005,-4.26229611,9,09,2006,200609,2006,27600000
17005,-2.18321849,10,10,2006,200610,2006,26400000
17005,-8.31739604,11,11,2006,200611,2006,25800000
17005,7.4383013,12,12,2006,200612,2006,23700000
17005,9.02216658,1,01,2007,200701,2007,25500000
17005,-6.62704706,2,02,2007,200702,2007,27700000
17005,8.6569041,3,03,2007,200703,2007,26000000
17005,6.32689595,4,04,2007,200704,2007,52600000
17005,6.34657592,5,05,2007,200705,2007,55400000
17005,-5.4229375,6,06,2007,200706,2007,60300000
17005,-3.29218693,7,07,2007,200707,2007,57000000
17005,7.47371763,8,08,2007,200708,2007,55000000
17005,4.78583127,9,09,2007,200709,2007,56000000
17005,5.27377911,10,10,2007,200710,2007,58700000
17005,-3.76860239,11,11,2007,200711,2007,61700000
17005,-0.848092139,12,12,2007,200712,2007,59200000
17005,-1.96226463,1,01,2008,200801,2008,58700000
17005,3.77795212,2,02,2008,200802,2008,57500000
17005,0.321934745,3,03,2008,200803,2008,57800000
